id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURXd3FTQ1VREAE,"Shope expres tai, barang saya bisa ilang gitu gmna ceritanya woi! Ga amanah bgt! Kapok bgt pake shope expres!!!",7 hours ago,2022-03-19 13:43:43.443774,1.0,Riska Ramadhani,0,0,https://www.google.com/maps/contrib/113088829601641786800/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXdkxfam9nRRAB,Ngga ada pergerakan selama sehari padahal udah di Bandung dan aku pengiriman ke Cimahi loh,17 hours ago,2022-03-19 13:43:43.448755,1.0,gita aura,0,0,https://www.google.com/maps/contrib/114416013573999988162/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXdk5Pb053EAE,"Lama banget di gudang dc bandung, paket saya di apain si disitu biasanya jakarta-bandung sehari nyampe kalo pake ekspedisi j*t. Aku aja buru buru ini ke seller untuk dikirim saat itu juga. Eh malah lamanya di ekspedisi. Baru kali ini pake …",18 hours ago,2022-03-19 13:43:43.460699,1.0,Risma Wati,0,0,https://www.google.com/maps/contrib/103674706923001348322/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXdlBYb0NnEAE,Lilaaaaaaaa barg mau d pake hari ini g sampe2. Boasanya juga sehari dateng pagi. Ini baru d first mile hub ga gerak2.. ancurrrr,19 hours ago,2022-03-19 13:43:43.464707,1.0,ayi nurhalimah,0,0,https://www.google.com/maps/contrib/100294579417012509004/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXM0t2TkNnEAE,"Kacaauu ,, kurir nyaa ga amanah",a day ago,2022-03-19 13:43:43.478649,1.0,Ajeng Nadia Putri,0,0,https://www.google.com/maps/contrib/116505962967473001435/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXM0ozMHJBRRAB,,a day ago,2022-03-19 13:43:43.482664,4.0,w darmawan,0,0,https://www.google.com/maps/contrib/113915154254983559046/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXM1BMMjhBRRAB,bintang 0 bgt hrsnya pengiriman nya bisa dua minggu 😡😡😡😡😡😡,a day ago,2022-03-19 13:43:43.499610,1.0,lidya virna,0,0,https://www.google.com/maps/contrib/105312102882924856440/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXck9ISTRnRRAB,,a day ago,2022-03-19 13:43:43.514579,2.0,utit hartuti,0,0,https://www.google.com/maps/contrib/101449816302850546261/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXMVByVVZBEAE,Udh 2x barang ngga sampai tp d kertrang nya barang d Terima oleh pemilik akun,2 days ago,2022-03-19 13:43:43.529542,1.0,Muhammad Zidan,0,0,https://www.google.com/maps/contrib/109574547159116300023/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXel91R2l3RRAB,,a week ago,2022-03-19 13:43:43.533503,5.0,Gsjl Dckkdv,0,0,https://www.google.com/maps/contrib/107385017701512158004/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXdDRILWtnRRAB,,a week ago,2022-03-19 13:43:43.547491,4.0,Rahman Sulaeman,0,0,https://www.google.com/maps/contrib/111829908827028166101/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXczVIcnlnRRAB,"(Translated by Google) The courier did not have an initial confirmation of the package, just put it carelessly, but the recipient in question, what about it? What if something is lost? …",a week ago,2022-03-19 13:43:43.564447,1.0,Andre Kris,0,0,https://www.google.com/maps/contrib/116399910776732622646/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXMDlfdmpBRRAB,"Pengiriman super lama parah banget dari jumat siang di input, barang sampe bandung sabtu subuh jam 5 malah dikirim kurir hari minggu jam 7 pagi dan belon sampe sampe siang ini, kerjaan jadi ngegantung karena paket sparepart belon keterima",a week ago,2022-03-19 13:43:43.578411,1.0,DoetDoet,0,0,https://www.google.com/maps/contrib/101746599318979891457/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXMDlyVTF3RRAB,"(Translated by Google) VERY BAD.... IF I CAN CHOOSE A MINUS MINUS STAR VALUE, I WILL CHOOSE MINUS 5 STARS …",a week ago,2022-03-19 13:43:43.582393,1.0,Adye de Aquario,0,0,https://www.google.com/maps/contrib/104868299829195980874/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXdzRyNUZBEAE,"(Translated by Google) It's better to just delete the courier expedition from Shopee, it's a shame the customer is disappointed. …",a week ago,2022-03-19 13:43:43.597358,1.0,M N,0,0,https://www.google.com/maps/contrib/100294665824733123157/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXdzlLRmF3EAE,"(Translated by Google) The worst shipping service expedition in the archipelago, the delivery is very durable like being pounded on the first night, the courier doesn't have an attitude, doesn't excuse me / doesn't scream, the package goes …",a week ago,2022-03-19 13:43:43.614314,1.0,vadoeca junglelion,0,0,https://www.google.com/maps/contrib/114820462520042053880/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5Nl82Yl9BRRAB,,2 weeks ago,2022-03-19 13:43:43.630245,3.0,ahyar ruhiyat,0,0,https://www.google.com/maps/contrib/110957032768247638770/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXM3FUbXV3RRAB,"Sdh hari ke-3 diterima kurir tp gak nyampe2 k alamat yg dituju. Hari pertama gagal dg alasan penerima tdk bs dihubungi, pdhal gak ad yg menghubungi sy. Alasan ngasal nih! Biasanya kurir dg jasa ekspedisi lain sllu WA sy jika diperlukan. …",2 weeks ago,2022-03-19 13:43:43.647228,1.0,Anis Wardani,0,0,https://www.google.com/maps/contrib/105042623162904382453/reviews?hl=en-US
