id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURXb3RDc1h3EAE,"Lemot banget Sudah 3 hari diam dtmpt padahal jark rumah sm tokonya cm 4 jam,untuk shoppe express kl blm siap untuk mnjadi jasa kurir jgan dipaksakan ksian konsumen",2 hours ago,2022-03-19 14:30:13.226543,1.0,Sonice Channel,0,0,https://www.google.com/maps/contrib/112162622523216351123/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXM09qZWpRRRAB,,a day ago,2022-03-19 14:30:13.229521,1.0,ulva nurfarida,0,0,https://www.google.com/maps/contrib/106318951496141630046/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXektqajV3RRAB,"di shopee paket telah diterima oleh saya, padahal kantor saya tutup jam 5 sore tapi bukti fotonya jam 22.26 dan keliatan bgt yg ngefoto kurirnya sendiri. sampe sekarang blm ada ke saya barangnya.",2 days ago,2022-03-19 14:30:13.241461,1.0,mayang putri,0,0,https://www.google.com/maps/contrib/108125474310069530757/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXak9tbjZnRRAB,"Ini jasa kirim yg buruk banget!! Kmrn tb2 ada pemberitahuan paket sudh d terima oleh nama saya sndiri tp pas saya cek foto timestampnya bukan d daerah rmh saya! Kurirnya asal naroh paket d rumah orang dan asall bgt nulis penerimanya, wktu …",2 days ago,2022-03-19 14:30:13.245484,1.0,vrila lala,0,0,https://www.google.com/maps/contrib/117258673669906987122/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXXy1DT2hnRRAB,Kurir gk jelas...paket blm di kirim tpi di aplikasi di input sudah di trima pembeli... Kurir di hubungi kapan di kirim malah bilang santai sampai 2 hari gk di …,a week ago,2022-03-19 14:30:13.248442,1.0,aditya junior,0,0,https://www.google.com/maps/contrib/112179728216652810853/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURDeWNDOXB3RRAB,,a week ago,2022-03-19 14:30:13.252431,5.0,Mango Hotel,0,0,https://www.google.com/maps/contrib/110204100616365083407/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXaTdQQzRBRRAB,"(Translated by Google) I swear this is really slow motion, lol, gjls  (Original) …",a week ago,2022-03-19 14:30:13.268388,1.0,Farah Andinaf,0,0,https://www.google.com/maps/contrib/116998346003844321818/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXX2RPVXl3RRAB,"(Translated by Google) On Shopee it says the package was received, but no one in the same house as neighbors received it. WHAT TO DO?! UDH TLP CS EVEN WERE TOLD TO REPLY FOR A REFUND, TP TOLD TO ATTACH EVIDENCE, WHAT PROOF …",2 weeks ago,2022-03-19 14:30:13.283356,1.0,Ark Dawn,0,0,https://www.google.com/maps/contrib/114040066954380549890/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXcmFYbmxRRRAB,,2 weeks ago,2022-03-19 14:30:13.289338,1.0,Septiandita Nikmawati,0,0,https://www.google.com/maps/contrib/105015170381471553139/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXMmNMeDVRRRAB,"(Translated by Google) The slowest delivery service in Indonesia, the goods have been picked up for up to 3 days and have not been deposited to the sorter, the courier is also slow, the status of the goods is being delivered by the courier …",2 weeks ago,2022-03-19 14:30:13.305290,1.0,Yoga 920,0,0,https://www.google.com/maps/contrib/100637219348593587337/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXMGMySmNBEAE,(Translated by Google) The security guard at the post likes to pay for parking  (Original) …,2 weeks ago,2022-03-19 14:30:19.572564,1.0,moh choirun nasichin,0,0,https://www.google.com/maps/contrib/110611799599912060829/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXanIzLWxRRRAB,"(Translated by Google) Only gragra is wrong, it's just right next to the original turn left it's a block on the right saying it's not really good,,,,, but I'm sorry, if there's no one, a lot of people ... …",2 weeks ago,2022-03-19 14:30:19.576515,1.0,Resty Wahyuni,0,0,https://www.google.com/maps/contrib/102137326811286066901/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXanFIYTdBRRAB,(Translated by Google) Really long transit.. 12 hours still doesn't move  (Original) …,2 weeks ago,2022-03-19 14:30:19.590511,1.0,D Al Ghozali,0,0,https://www.google.com/maps/contrib/105837630155539257695/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXNHNiU2JBEAE,"(Translated by Google) SHIPPING SERVICE IS THE BEST, if I could choose I would definitely choose J*T but since shopee couldn't choose an expedition and unfortunately got this one, oh my, it's so close but it didn't arrive, please fix it, …",3 weeks ago,2022-03-19 14:30:19.594499,1.0,Woolees Creation,0,0,https://www.google.com/maps/contrib/106362676514251749629/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXZ3ZYZHpBRRAB,(Translated by Google) Shopee express is really fast like a snail caterpillar. It's bad if there is an assessment worse than 1 star I'll give it …,3 weeks ago,2022-03-19 14:30:19.598484,1.0,Septi Nurul Hamdiyah,0,0,https://www.google.com/maps/contrib/110041046396587676749/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXck9MbnR3RRAB,,3 weeks ago,2022-03-19 14:30:19.602443,1.0,Pandu Setiawan,0,0,https://www.google.com/maps/contrib/105448919312308961667/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXeExpVUpREAE,(Translated by Google) Minus delivery service  (Original) jasa pengiriman Minus,a month ago,2022-03-19 14:30:19.619448,1.0,Plenk 03,0,0,https://www.google.com/maps/contrib/114660454784866714722/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXaUtUVm5nRRAB,,a month ago,2022-03-19 14:30:19.634367,5.0,Mujianto oo,0,0,https://www.google.com/maps/contrib/108922742371402803126/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXNEpPZTlnRRAB,(Translated by Google) 1 city to 1 week.. ShopeeExpress is super slow  (Original) …,a month ago,2022-03-19 14:30:19.638352,1.0,hadi ifnu,0,0,https://www.google.com/maps/contrib/112723462242398143957/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtcjRlVktnEAE,,a month ago,2022-03-19 14:30:19.653351,1.0,kartika metafisika,0,0,https://www.google.com/maps/contrib/108443320919330470866/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtejRYVUNnEAE,,a month ago,2022-03-19 14:30:25.966464,1.0,Irwan Setiawan,0,0,https://www.google.com/maps/contrib/102717777207216006888/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtejRYWXdnRRAB,,a month ago,2022-03-19 14:30:25.971439,1.0,Harsky Yip,0,0,https://www.google.com/maps/contrib/114398286052336502188/reviews?hl=en-US
