id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURXbUl2cWJ3EAE,24 hours for the incoming storage,5 days ago,2022-03-20 14:17:18.531495,4.0,Bonekpacker,0,0,https://www.google.com/maps/contrib/114375600154153632401/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXdjduVTBBRRAB,,a week ago,2022-03-20 14:17:18.532380,5.0,Mira Gunawan,0,0,https://www.google.com/maps/contrib/107743814717787899912/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXNzRyLTdBRRAB,,a week ago,2022-03-20 14:17:18.533192,5.0,Elly fauziah,0,0,https://www.google.com/maps/contrib/105603886458173414725/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXcTg2LUp3EAE,,a week ago,2022-03-20 14:17:18.534004,1.0,Alni Ginting,0,0,https://www.google.com/maps/contrib/111694402646209195724/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXdzh6Q05BEAE,"(Translated by Google) Delicious taste, service a little slow  (Original) …",2 weeks ago,2022-03-20 14:17:18.534958,3.0,Fridayscream,0,0,https://www.google.com/maps/contrib/104600496279329706092/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXZy1iS0R3EAE,,2 weeks ago,2022-03-20 14:17:18.536016,5.0,Nataniel Turu saranga,0,0,https://www.google.com/maps/contrib/108036226903158640062/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXM2Y2RjR3RRAB,,2 weeks ago,2022-03-20 14:17:18.536836,1.0,Mirzan Nata,0,0,https://www.google.com/maps/contrib/115872079818341744589/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXNWI3MUdBEAE,(Translated by Google) jne is very bad... it's been too late to ask for forgiveness. goods not delivered. on sleep this time …,2 weeks ago,2022-03-20 14:17:18.537670,1.0,Jennifer •,0,0,https://www.google.com/maps/contrib/101759999307412985418/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXaGZQWVpnEAE,(Translated by Google) TAIIK SLOW EXPEDITION  (Original) EKSPEDISI LELET TAIIK,2 weeks ago,2022-03-20 14:17:18.538684,1.0,Me Time,0,0,https://www.google.com/maps/contrib/103091638389307772736/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXanQyaDd3RRAB,,3 weeks ago,2022-03-20 14:17:18.539546,5.0,Zulfadli Y,0,0,https://www.google.com/maps/contrib/103873043145074582054/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXdE9ESHlnRRAB,"(Translated by Google) The service is good, friendly. The management of taking money at WU is very fast and not complicated. Additional information for withdrawing money above 5 million will be subject to additional fees for stamps …",a month ago,2022-03-20 14:17:18.540416,5.0,Eka Widyatama,0,0,https://www.google.com/maps/contrib/103073720627571487508/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtMDR2OVVnEAE,,a month ago,2022-03-20 14:17:18.541268,5.0,Rizkya Elin,0,0,https://www.google.com/maps/contrib/107617686891400832584/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURteGF6OTdnRRAB,,a month ago,2022-03-20 14:17:18.542057,1.0,Herdy Ajja,0,0,https://www.google.com/maps/contrib/109917960510974046440/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtek11enN3RRAB,,a month ago,2022-03-20 14:17:18.542864,4.0,jacobus william tengkar,0,0,https://www.google.com/maps/contrib/107328619711899867229/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtdE5uaGFBEAE,,a month ago,2022-03-20 14:17:18.543673,5.0,Purwanti Setyawan,0,0,https://www.google.com/maps/contrib/115851064442729981963/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtMktxTENnEAE,,2 months ago,2022-03-20 14:17:18.544467,5.0,Rosdiana Yani,0,0,https://www.google.com/maps/contrib/102568918199455529776/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURteU5DV0NBEAE,,2 months ago,2022-03-20 14:17:18.545536,5.0,Luise Margarette,0,0,https://www.google.com/maps/contrib/118163709411194645663/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtaU0tNnJBRRAB,,2 months ago,2022-03-20 14:17:18.546405,5.0,M Zakki Alfathani,0,0,https://www.google.com/maps/contrib/105112722054684862410/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtMEtyT1ZREAE,(Translated by Google) Friendly service  (Original) Pelayanan ramah,2 months ago,2022-03-20 14:17:18.547281,4.0,Heldi Candra,0,0,https://www.google.com/maps/contrib/115355569749317181690/reviews?hl=en-US
